Crop_Year,State,Crop,Season,Area,Temperature,Rainfall,Humidity,Yield
2011,Rajasthan,Jowar,Rabi,3665.96,35.9,486.0,46.0,692.75
2003,Madhya Pradesh,Wheat,Rabi,1612.36,27.0,1346.4,62.6,2885.23
2011,Madhya Pradesh,Cotton,Kharif,1870.54,25.6,1117.9,58.8,381.22
2004,Andhra Pradesh,Rice,Kharif,4746.79,33.6,908.7,77.5,1970.26
2006,Rajasthan,Sugarcane,Whole Year,3823.43,28.8,350.7,39.3,48673.15
2021,Odisha,Mustard,Rabi,428.11,25.2,1297.0,74.4,1003.88
2007,Maharashtra,Jowar,Kharif,1773.07,31.5,997.3,74.0,1046.85
2004,Tamil Nadu,Turmeric,Kharif,4502.3,31.8,1172.5,74.3,7492.91
2012,Odisha,Soyabean,Kharif,336.33,30.3,1507.7,74.8,865.89
2012,Bihar,Potato,Rabi,3117.69,24.2,959.1,72.1,22684.64
2011,Madhya Pradesh,Lentil,Rabi,1336.53,31.6,1064.5,66.4,712.44
2009,Telangana,Lentil,Rabi,3465.5,32.1,979.8,58.6,905.76
2018,Tamil Nadu,Groundnut,Kharif,1544.49,29.3,1337.8,81.9,1323.98
2014,Chhattisgarh,Wheat,Rabi,2755.56,26.6,1287.5,72.8,2541.96
2011,Odisha,Turmeric,Kharif,3388.03,23.1,1589.7,71.4,5377.64
2016,Madhya Pradesh,Maize,Rabi,2063.04,30.1,1193.5,66.7,1713.71
2006,Punjab,Maize,Kharif,3130.6,25.1,702.9,56.2,2059.57
2004,Tamil Nadu,Chickpea,Rabi,1274.33,34.5,1326.3,79.4,715.56
2012,Andhra Pradesh,Turmeric,Kharif,109.91,28.9,1040.7,77.3,5988.4
2005,Tamil Nadu,Mustard,Rabi,1266.75,33.2,1117.3,78.0,1274.76
2007,Rajasthan,Turmeric,Kharif,1890.03,36.5,309.9,30.8,4663.85
2020,Punjab,Turmeric,Kharif,1962.3,19.4,941.5,55.2,6404.55
2002,Uttar Pradesh,Rice,Kharif,3413.77,27.1,680.8,68.0,2823.63
2019,Maharashtra,Maize,Rabi,1448.36,30.9,1156.4,78.5,2163.85
2015,West Bengal,Sugarcane,Whole Year,2745.3,26.4,1481.1,84.5,52462.84
2004,Chhattisgarh,Sunflower,Rabi,1511.45,27.7,1455.1,70.1,855.73
2017,Madhya Pradesh,Maize,Rabi,2718.52,28.6,850.0,72.1,1477.99
2008,Maharashtra,Jowar,Rabi,1169.32,26.3,1037.1,74.1,804.39
2013,Telangana,Jowar,Kharif,2142.01,28.3,770.3,73.2,992.04
2016,Chhattisgarh,Jowar,Rabi,4514.6,26.5,1513.4,84.4,977.58
2010,Bihar,Soyabean,Kharif,3561.14,28.2,1014.6,75.4,1163.42
2017,West Bengal,Groundnut,Kharif,3027.69,30.6,1450.3,77.7,1283.06
2019,Uttar Pradesh,Lentil,Rabi,1877.94,30.7,1049.3,69.9,976.53
2007,Karnataka,Potato,Rabi,4259.83,26.5,989.8,78.9,18119.69
2017,Maharashtra,Maize,Kharif,3648.93,30.6,1213.2,55.7,2045.1
2004,Telangana,Sugarcane,Whole Year,1952.56,30.8,1018.2,72.6,63546.19
2001,Haryana,Groundnut,Kharif,4836.82,26.0,551.0,62.2,1173.18
2003,Gujarat,Chickpea,Rabi,4764.71,32.1,704.6,63.5,1014.21
2002,Odisha,Soyabean,Kharif,4363.5,31.6,1592.6,80.1,663.11
2016,Haryana,Wheat,Rabi,4910.43,22.6,752.3,55.6,2701.38
2021,Odisha,Chickpea,Rabi,1568.54,32.1,1272.7,83.3,877.07
2001,Chhattisgarh,Cotton,Kharif,1464.5,32.5,1201.4,71.4,443.5
2004,Telangana,Soyabean,Kharif,4911.15,32.8,1078.3,69.6,995.9
2020,Andhra Pradesh,Turmeric,Kharif,1425.37,30.7,699.7,64.0,5841.76
2005,Andhra Pradesh,Potato,Rabi,4895.84,28.7,985.9,63.9,21495.93
2003,Uttar Pradesh,Sunflower,Kharif,1066.4,23.6,880.8,70.7,636.55
2011,Andhra Pradesh,Potato,Rabi,2997.03,31.7,841.5,69.6,26102.83
2002,Haryana,Lentil,Rabi,1373.64,28.0,477.8,62.9,942.17
2004,Rajasthan,Mustard,Rabi,1285.15,32.7,249.0,34.2,886.1
2004,Haryana,Cotton,Kharif,3520.64,23.8,904.3,58.3,437.83
2019,Uttar Pradesh,Jowar,Rabi,4790.03,30.8,849.9,68.4,817.3
2010,Andhra Pradesh,Rice,Kharif,91.18,29.8,928.9,73.9,2540.89
2015,Odisha,Lentil,Rabi,4095.4,22.0,1587.4,87.8,888.52
2013,Punjab,Sugarcane,Whole Year,502.39,24.7,664.8,55.3,57761.06
2016,Maharashtra,Mustard,Rabi,4560.28,26.6,918.4,72.8,1042.65
2016,Punjab,Chickpea,Rabi,1698.52,23.3,833.9,49.0,908.07
2003,Tamil Nadu,Chickpea,Rabi,3103.08,33.2,1283.1,73.4,904.37
2009,West Bengal,Rice,Kharif,1070.78,26.5,1761.1,77.5,2487.16
2006,West Bengal,Mustard,Rabi,2166.63,33.0,1485.0,76.7,1186.93
2013,Bihar,Potato,Rabi,1540.18,25.3,1100.6,76.8,21435.69
2003,Telangana,Rice,Kharif,2077.87,27.9,1072.0,66.3,2204.09
2010,Maharashtra,Rice,Kharif,4715.53,31.1,1343.7,68.7,2723.76
2001,Madhya Pradesh,Cotton,Kharif,1583.54,30.2,851.0,55.1,481.34
2020,Telangana,Potato,Rabi,4369.55,29.8,1035.4,71.4,24162.65
2017,Chhattisgarh,Potato,Rabi,2552.89,27.4,1172.3,75.1,30361.1
2005,Andhra Pradesh,Jowar,Rabi,3400.86,32.4,974.7,69.7,1130.86
2015,Andhra Pradesh,Jowar,Kharif,3384.54,33.4,812.2,69.5,873.98
2008,Uttar Pradesh,Soyabean,Kharif,4321.71,31.7,924.2,67.2,750.29
2011,Chhattisgarh,Rice,Kharif,3675.45,30.8,1575.1,72.5,1948.26
2007,Bihar,Chickpea,Rabi,335.77,23.6,1015.3,78.1,1307.41
2001,Telangana,Rice,Kharif,2727.48,33.7,1108.3,68.0,1723.81
2001,Haryana,Turmeric,Kharif,3175.52,23.5,662.9,52.4,5170.87
2017,Gujarat,Soyabean,Kharif,1070.95,33.1,714.8,60.2,755.48
2017,Maharashtra,Rice,Kharif,3076.12,30.0,1329.6,75.6,2265.84
2016,Bihar,Potato,Rabi,99.39,27.7,1363.8,74.2,21127.07
2019,Rajasthan,Maize,Rabi,1463.27,35.6,868.3,39.8,2300.75
2021,Telangana,Maize,Kharif,2078.21,28.8,849.0,67.8,2073.78
2004,Telangana,Jowar,Rabi,4247.24,31.9,955.1,72.7,549.7
2020,Andhra Pradesh,Lentil,Rabi,4986.05,27.3,1043.0,68.2,842.84
2004,Tamil Nadu,Mustard,Rabi,2347.98,33.2,1341.2,81.9,906.7
2002,Uttar Pradesh,Jowar,Rabi,3875.41,26.2,912.3,67.7,1080.07
2007,Maharashtra,Turmeric,Kharif,3403.49,30.7,1062.3,79.5,5344.24
2017,Telangana,Sunflower,Rabi,1328.24,27.8,1248.5,71.2,862.6
2010,Maharashtra,Groundnut,Rabi,1569.18,33.1,1101.7,78.2,970.49
2013,Rajasthan,Bajra,Kharif,1113.82,35.1,376.5,33.8,707.17
2002,Uttar Pradesh,Potato,Rabi,711.57,23.5,588.9,64.5,19341.97
2015,Chhattisgarh,Groundnut,Kharif,3201.97,26.0,1410.1,81.8,1261.5
2014,Maharashtra,Potato,Rabi,1132.64,25.2,1292.7,76.3,21915.64
2006,Madhya Pradesh,Soyabean,Kharif,3944.21,31.8,1222.5,65.5,924.71
2006,Maharashtra,Lentil,Rabi,2105.44,31.5,1253.4,67.9,1033.02
2008,Chhattisgarh,Mustard,Rabi,3694.33,32.7,1191.5,75.4,1110.41
2006,Uttar Pradesh,Groundnut,Kharif,519.84,29.9,991.9,58.9,1221.86
2021,Madhya Pradesh,Mustard,Rabi,3929.5,25.5,1196.1,60.8,1298.69
2014,Andhra Pradesh,Lentil,Rabi,4587.19,29.4,1117.0,72.2,818.0
2016,West Bengal,Maize,Kharif,2103.33,23.9,1378.7,81.2,1915.48
2002,Haryana,Mustard,Rabi,3551.62,22.6,567.0,62.2,1034.39
2005,Chhattisgarh,Wheat,Rabi,3183.71,21.7,1096.3,80.8,3035.4
2006,West Bengal,Sugarcane,Whole Year,2986.13,27.8,1502.0,87.1,71618.57
2011,Punjab,Bajra,Kharif,878.42,28.9,700.6,66.1,1116.61
2001,West Bengal,Groundnut,Kharif,3197.9,25.0,1656.0,77.6,1424.2
2014,Telangana,Rice,Kharif,890.16,34.9,1078.1,70.5,2589.52
2013,Chhattisgarh,Groundnut,Kharif,810.77,23.9,1380.8,74.9,1391.98
2011,Tamil Nadu,Sunflower,Rabi,307.35,30.8,1082.3,79.2,753.88
2016,Madhya Pradesh,Soyabean,Kharif,3468.86,30.1,1484.4,75.3,920.05
2019,Telangana,Jowar,Kharif,198.63,31.6,1073.1,67.8,1029.83
2014,Telangana,Cotton,Kharif,1709.63,31.9,996.3,64.0,491.31
2002,Odisha,Potato,Rabi,2401.01,28.7,1384.3,78.0,18644.23
2008,Rajasthan,Bajra,Kharif,2226.72,35.2,302.5,34.8,513.4
2010,Chhattisgarh,Bajra,Kharif,1319.49,31.4,1129.2,71.7,1032.41
2002,Andhra Pradesh,Lentil,Rabi,4155.11,34.1,1175.1,71.5,714.33
2014,West Bengal,Bajra,Kharif,1592.86,27.6,1755.4,79.8,843.81
2021,Karnataka,Potato,Rabi,2122.11,31.3,951.8,86.0,25100.11
2015,Tamil Nadu,Rice,Kharif,1036.27,34.8,1203.7,62.7,3052.78
2012,Rajasthan,Lentil,Rabi,2441.75,31.9,555.4,40.4,873.7
2004,Karnataka,Soyabean,Kharif,2109.92,29.3,1004.8,85.4,1128.27
2014,Odisha,Potato,Rabi,3241.49,29.7,1272.5,84.9,16935.5
2006,Andhra Pradesh,Lentil,Rabi,4280.78,32.6,917.0,56.6,836.25
2006,Andhra Pradesh,Turmeric,Kharif,4851.14,29.2,983.1,79.3,5810.54
2012,Haryana,Mustard,Rabi,2806.09,27.0,720.2,61.1,953.94
2021,Rajasthan,Lentil,Rabi,4376.66,30.9,267.0,45.2,862.89
2004,Gujarat,Rice,Kharif,2318.7,29.2,710.7,65.0,2150.44
2014,Gujarat,Soyabean,Kharif,3069.21,32.9,899.8,68.2,1208.15
2007,Telangana,Rice,Kharif,4679.1,34.7,819.2,80.1,2181.98
2016,Chhattisgarh,Cotton,Kharif,1735.04,34.0,1333.2,74.1,538.68
2020,Telangana,Cotton,Kharif,1428.43,29.1,1054.0,65.4,350.93
2008,Gujarat,Chickpea,Rabi,1441.2,30.0,580.5,57.3,1014.05
2011,Bihar,Soyabean,Kharif,3275.0,27.7,885.9,73.2,1146.9
2018,Tamil Nadu,Groundnut,Rabi,1624.35,29.9,1384.7,76.5,1173.2
2017,Haryana,Mustard,Rabi,1694.42,29.0,905.4,51.4,1248.26
2006,Odisha,Wheat,Rabi,4738.45,29.8,1580.0,70.2,2219.04
2020,West Bengal,Turmeric,Kharif,3406.66,22.8,1686.9,88.3,5047.05
2008,Odisha,Maize,Rabi,1600.16,29.0,1534.5,67.7,1795.77
2016,Bihar,Jowar,Kharif,3565.16,24.8,911.0,77.1,964.59
2010,Haryana,Potato,Rabi,4528.59,22.7,778.1,54.7,16264.0
2016,Haryana,Potato,Rabi,3931.82,28.8,632.9,63.0,16216.9
2018,Karnataka,Lentil,Rabi,4483.04,26.3,1089.1,68.4,1074.45
2003,Rajasthan,Wheat,Rabi,1743.43,36.1,361.2,44.1,1942.01
2006,Uttar Pradesh,Sugarcane,Whole Year,3426.66,29.9,1105.8,54.2,76575.77
2011,Andhra Pradesh,Rice,Kharif,1752.59,34.1,1137.7,83.5,2708.07
2018,Haryana,Bajra,Kharif,2824.87,28.0,542.7,53.6,817.44
2005,Andhra Pradesh,Turmeric,Kharif,382.81,35.8,1040.3,72.4,5661.94
2007,Odisha,Sunflower,Rabi,903.99,24.6,1587.3,75.6,754.1
2020,Telangana,Wheat,Rabi,184.89,27.2,968.9,68.2,3327.23
2010,Rajasthan,Lentil,Rabi,1828.08,34.1,465.0,29.0,629.49
2015,Tamil Nadu,Chickpea,Rabi,306.34,28.0,1179.6,75.4,1147.91
2014,Gujarat,Groundnut,Kharif,954.23,31.6,587.8,64.5,1324.59
2003,Telangana,Cotton,Kharif,132.94,29.7,983.9,79.0,383.03
2020,Telangana,Cotton,Kharif,1286.37,34.0,1180.3,71.2,478.82
2007,Chhattisgarh,Turmeric,Kharif,2117.45,28.7,1163.9,75.1,6266.2
2020,Uttar Pradesh,Maize,Kharif,2775.78,30.9,849.6,67.6,2597.16
2011,Uttar Pradesh,Soyabean,Kharif,4813.19,32.0,846.5,79.0,1453.75
2015,Maharashtra,Lentil,Rabi,1475.63,27.9,1208.2,70.6,740.86
2003,Punjab,Lentil,Rabi,1195.33,28.4,702.8,61.4,900.58
2010,Rajasthan,Maize,Rabi,1608.39,30.1,82.6,43.8,1703.17
2014,Chhattisgarh,Groundnut,Rabi,582.69,28.0,1536.8,64.6,1051.87
2010,West Bengal,Jowar,Kharif,2886.56,27.4,1587.2,89.0,714.99
2006,Maharashtra,Groundnut,Rabi,2230.84,28.2,1054.7,65.0,1718.88
2012,West Bengal,Maize,Kharif,3314.55,26.2,1654.2,72.2,2018.47
2002,Telangana,Sugarcane,Whole Year,896.14,34.7,878.6,63.0,62596.06
2003,Rajasthan,Jowar,Rabi,3032.12,31.8,308.2,44.9,620.03
2018,Odisha,Jowar,Rabi,300.58,29.2,1422.0,73.8,871.73
2012,West Bengal,Groundnut,Kharif,1602.85,30.1,1442.5,85.7,814.44
2015,Andhra Pradesh,Wheat,Rabi,1393.89,31.4,1067.0,68.2,3174.19
2011,Odisha,Turmeric,Kharif,4037.96,27.2,1393.2,75.3,4975.56
2012,Gujarat,Lentil,Rabi,1472.27,28.7,566.7,65.0,871.5
2003,Gujarat,Cotton,Kharif,2447.74,32.3,1026.4,56.1,410.0
2020,Maharashtra,Mustard,Rabi,2759.7,26.9,1391.2,64.1,1083.93
2004,Punjab,Cotton,Kharif,2944.95,26.7,613.2,52.2,308.63
2009,Telangana,Sugarcane,Whole Year,1188.47,27.3,874.8,73.9,75393.04
2018,Rajasthan,Sugarcane,Whole Year,2015.11,34.2,295.6,50.4,45351.45
2013,Gujarat,Sunflower,Rabi,4963.28,33.2,1024.4,57.5,888.44
2020,Maharashtra,Wheat,Rabi,2259.89,32.8,1365.9,83.4,2980.73
2011,Karnataka,Cotton,Kharif,1430.74,28.4,1364.4,73.8,327.94
2001,Bihar,Sunflower,Rabi,3277.86,28.7,1195.7,73.7,1072.52
2011,Haryana,Potato,Rabi,4896.8,28.3,717.7,65.1,15829.21
2017,Uttar Pradesh,Groundnut,Rabi,3428.54,23.7,1174.2,70.5,1175.88
2010,Gujarat,Potato,Rabi,1205.0,34.4,854.3,61.7,16429.93
2011,Madhya Pradesh,Wheat,Rabi,611.53,26.0,1354.0,75.2,3057.89
2002,Madhya Pradesh,Soyabean,Kharif,2160.67,26.8,1128.4,74.0,833.33
2015,Chhattisgarh,Wheat,Rabi,4457.4,32.1,1592.7,69.4,2652.78
2018,Chhattisgarh,Cotton,Kharif,681.05,28.9,1346.7,74.8,470.28
2014,Gujarat,Sugarcane,Whole Year,3934.61,33.2,675.4,67.8,80856.57
2016,Karnataka,Turmeric,Kharif,1128.56,30.0,1215.5,73.6,6083.98
2017,Andhra Pradesh,Sunflower,Rabi,3342.03,27.1,1056.3,67.4,886.32
2008,Madhya Pradesh,Soyabean,Kharif,1476.85,31.6,1050.9,61.1,1096.44
2008,Chhattisgarh,Soyabean,Kharif,4477.3,31.3,1334.0,83.4,828.75
2008,Maharashtra,Sunflower,Kharif,520.08,27.4,1156.8,78.5,515.17
2014,West Bengal,Maize,Rabi,2345.88,27.3,1300.6,79.3,1529.7
2016,Madhya Pradesh,Groundnut,Rabi,709.39,27.7,1149.0,78.4,1496.15
2009,Gujarat,Sugarcane,Whole Year,4030.27,31.3,724.3,66.7,72005.5
2015,Odisha,Sugarcane,Whole Year,3104.67,28.1,1562.5,75.7,55737.11
2009,Bihar,Turmeric,Kharif,475.86,30.0,1441.8,75.9,4568.85
2006,Bihar,Mustard,Rabi,2639.9,25.3,871.2,82.1,1366.64
2003,Odisha,Rice,Kharif,4059.13,33.0,1586.1,84.4,1457.94
2012,Gujarat,Sugarcane,Whole Year,3523.6,25.9,871.3,57.8,66728.66
2020,Rajasthan,Turmeric,Kharif,3394.53,36.6,313.1,28.5,3345.22
2013,Andhra Pradesh,Jowar,Kharif,646.21,33.1,961.6,68.4,924.52
2004,Haryana,Rice,Kharif,871.96,26.0,541.7,59.8,1989.7
2015,Andhra Pradesh,Potato,Rabi,3101.32,26.3,809.7,58.4,16229.2
2018,Karnataka,Groundnut,Kharif,1028.31,25.6,885.1,69.0,1365.7
2001,Bihar,Sugarcane,Whole Year,677.78,24.2,1046.2,67.0,73858.63
2001,West Bengal,Sugarcane,Whole Year,257.72,26.1,1560.8,78.0,55357.61
2020,Madhya Pradesh,Wheat,Rabi,442.44,32.2,1120.9,58.5,2770.05
2004,Haryana,Lentil,Rabi,3091.28,21.0,689.1,59.7,403.81
2011,Chhattisgarh,Chickpea,Rabi,3967.48,27.4,1402.7,68.2,805.76
2013,Gujarat,Rice,Kharif,2000.97,34.2,815.2,45.0,1719.26
2010,Chhattisgarh,Cotton,Kharif,2432.33,26.3,1239.5,85.9,413.54
2018,Maharashtra,Sunflower,Rabi,3017.33,28.4,1321.1,68.2,615.08
2011,Bihar,Lentil,Rabi,4140.39,22.6,1259.6,73.5,1066.55
2006,Odisha,Lentil,Rabi,2357.28,28.2,1494.9,79.4,769.55
2019,Karnataka,Sunflower,Rabi,3146.97,23.8,1043.9,75.9,813.71
2010,West Bengal,Cotton,Kharif,2737.84,31.6,1383.6,74.8,522.58
2015,Haryana,Groundnut,Rabi,4281.29,23.9,556.7,56.6,1140.3
2008,Haryana,Turmeric,Kharif,2890.64,28.5,676.5,61.3,5420.28
2015,Rajasthan,Soyabean,Kharif,3900.17,26.4,602.7,47.5,620.93
2017,Tamil Nadu,Bajra,Kharif,432.08,30.8,1137.9,78.3,865.89
2011,Rajasthan,Sugarcane,Whole Year,3469.1,35.4,219.3,48.9,44420.79
2020,Rajasthan,Bajra,Kharif,2919.11,34.3,408.5,41.8,612.94
2018,Maharashtra,Jowar,Rabi,3997.69,30.3,1490.3,74.9,858.68
2018,Telangana,Turmeric,Kharif,3157.34,33.5,1013.7,75.2,5659.45
2012,Chhattisgarh,Groundnut,Kharif,2474.86,31.4,1411.7,73.0,1219.52
2012,Haryana,Wheat,Rabi,3667.81,30.3,387.9,60.6,2680.25
2017,Gujarat,Chickpea,Rabi,4788.12,31.8,867.6,71.8,951.56
2016,Chhattisgarh,Soyabean,Kharif,3182.37,23.7,1582.5,72.5,786.86
2019,Andhra Pradesh,Soyabean,Kharif,3362.63,25.4,871.8,78.9,841.02
2001,Karnataka,Lentil,Rabi,3296.72,25.5,849.5,71.8,968.25
2016,Karnataka,Wheat,Rabi,2841.27,29.2,838.4,83.3,3260.07
2016,West Bengal,Bajra,Kharif,696.0,23.4,1509.2,74.4,984.97
2009,West Bengal,Wheat,Rabi,2506.38,30.5,1463.8,80.4,2631.5
2021,Tamil Nadu,Maize,Kharif,2384.66,31.6,1036.5,64.9,2663.64
2001,Gujarat,Maize,Rabi,1021.66,33.3,777.7,67.5,2088.16
2019,Haryana,Jowar,Rabi,1315.93,23.6,577.1,61.1,771.12
2013,Punjab,Wheat,Rabi,2960.56,28.8,516.6,60.4,2190.66
2020,Madhya Pradesh,Wheat,Rabi,1833.86,26.0,1322.0,65.5,3216.58
2017,West Bengal,Sugarcane,Whole Year,149.68,33.8,1378.1,87.6,76428.55
2010,Gujarat,Sugarcane,Whole Year,3692.79,30.0,702.6,51.6,70903.91
2021,Rajasthan,Chickpea,Rabi,54.6,32.0,195.6,46.2,705.42
2007,Rajasthan,Sugarcane,Whole Year,1597.36,29.6,337.7,42.2,52866.12
2014,Karnataka,Turmeric,Kharif,1901.04,25.9,864.5,74.6,6511.1
2006,Odisha,Potato,Rabi,1866.46,28.1,1432.4,82.2,14382.94
2019,Andhra Pradesh,Mustard,Rabi,2640.87,33.2,1030.1,78.7,1172.2
2019,Chhattisgarh,Rice,Kharif,4783.64,24.2,1126.5,73.9,2235.76
2018,Tamil Nadu,Maize,Rabi,1618.87,31.6,1181.9,82.7,2127.4
2002,Bihar,Potato,Rabi,1404.81,25.9,1232.5,72.9,18182.22
2019,Bihar,Potato,Rabi,1564.93,27.0,1080.5,73.5,20404.91
2008,Karnataka,Chickpea,Rabi,4362.7,29.4,894.4,70.4,1000.63
2003,Andhra Pradesh,Sugarcane,Whole Year,4371.56,31.5,1221.0,69.9,74576.07
2011,Rajasthan,Mustard,Rabi,3399.39,29.9,654.2,31.6,1071.57
2005,Uttar Pradesh,Maize,Rabi,4907.15,26.1,540.4,67.7,1949.03
2020,Telangana,Rice,Kharif,607.32,33.3,916.6,74.4,3124.56
2003,Tamil Nadu,Lentil,Rabi,3166.66,31.2,1202.1,79.1,686.18
2018,Gujarat,Wheat,Rabi,2231.29,31.0,907.2,53.2,2999.44
2002,Tamil Nadu,Mustard,Rabi,413.15,33.5,1405.5,68.2,740.28
2005,Maharashtra,Groundnut,Kharif,4110.25,26.5,1474.1,60.1,1035.09
2021,Punjab,Sugarcane,Whole Year,3320.95,21.9,864.7,57.2,75937.72
2008,Haryana,Jowar,Kharif,2419.59,27.7,1082.6,63.0,829.45
2014,Gujarat,Groundnut,Kharif,4387.15,28.7,865.1,53.8,1466.27
2011,Gujarat,Wheat,Rabi,3732.94,28.6,866.3,61.7,3013.25
2018,Chhattisgarh,Wheat,Rabi,989.88,27.7,1231.9,70.6,3441.67
2007,Maharashtra,Mustard,Rabi,4084.61,29.8,1264.6,69.4,1129.71
2004,Punjab,Potato,Rabi,4944.76,24.8,698.3,55.1,20368.91
2014,Uttar Pradesh,Sugarcane,Whole Year,2023.28,27.0,997.1,71.8,76085.72
2019,Telangana,Sunflower,Rabi,653.3,27.7,974.0,63.9,843.01
2011,Odisha,Maize,Rabi,4531.23,23.8,1487.1,75.1,1874.44
2015,Uttar Pradesh,Groundnut,Rabi,3926.65,28.8,767.2,66.1,1531.84
2019,Maharashtra,Rice,Kharif,2408.81,27.4,1262.9,65.2,1233.64
2004,West Bengal,Sunflower,Kharif,4677.24,27.6,1631.8,74.0,554.38
2004,Chhattisgarh,Turmeric,Kharif,3784.96,33.3,1110.4,68.4,6146.73
2012,Uttar Pradesh,Cotton,Kharif,3992.38,30.0,1095.1,66.0,395.04
2006,Andhra Pradesh,Maize,Rabi,2096.91,31.0,931.4,69.6,1810.15
2002,Rajasthan,Cotton,Kharif,3829.4,36.3,315.2,49.2,224.72
2002,Karnataka,Turmeric,Kharif,2278.9,31.2,1031.6,78.2,6648.81
2009,Bihar,Soyabean,Kharif,1707.21,29.6,886.6,66.2,998.06
2004,Punjab,Chickpea,Rabi,2782.08,22.9,472.6,60.4,831.11
2016,Haryana,Sunflower,Rabi,3495.6,28.7,580.6,57.1,552.84
2002,Punjab,Potato,Rabi,1922.21,17.5,777.0,57.7,13609.12
2001,Telangana,Potato,Rabi,4275.59,28.9,1153.2,59.4,19476.12
2005,Uttar Pradesh,Rice,Kharif,4252.17,24.4,813.0,61.8,2645.28
2018,Uttar Pradesh,Cotton,Kharif,4830.87,29.7,778.9,71.0,503.94
2013,Tamil Nadu,Potato,Rabi,4389.24,28.7,1310.4,70.3,21032.51
2004,Chhattisgarh,Rice,Kharif,4762.71,29.5,1526.4,72.6,1382.07
2019,Maharashtra,Soyabean,Kharif,481.19,33.9,1180.7,74.4,858.56
2001,Maharashtra,Maize,Rabi,4552.26,32.8,1259.7,66.8,2272.41
2003,Bihar,Rice,Kharif,4929.55,28.1,1296.9,75.4,1418.86
2001,Tamil Nadu,Turmeric,Kharif,303.75,35.2,1008.6,87.7,5617.49
2020,Odisha,Groundnut,Rabi,972.78,29.7,1743.2,72.1,925.06
2020,West Bengal,Jowar,Kharif,1119.36,27.8,1682.2,85.7,806.55
2013,Odisha,Rice,Kharif,3110.54,31.9,1685.8,59.5,2092.06
2010,Tamil Nadu,Wheat,Rabi,4887.55,32.9,971.9,79.1,3588.55
2014,Madhya Pradesh,Sugarcane,Whole Year,3021.24,32.2,1214.1,68.4,72489.94
2014,Punjab,Sunflower,Kharif,388.78,26.5,617.6,50.1,888.13
2020,Karnataka,Maize,Rabi,4354.77,27.2,978.4,73.0,2483.97
2005,Haryana,Potato,Rabi,3547.69,31.5,735.6,54.5,16330.8
2021,Maharashtra,Bajra,Kharif,4190.83,30.0,1229.4,64.7,1138.63
2010,Karnataka,Chickpea,Rabi,4654.32,22.8,1029.0,72.8,918.66
2012,Haryana,Rice,Kharif,333.69,27.4,521.2,61.4,2198.67
2019,Punjab,Cotton,Kharif,4616.89,25.3,917.1,63.4,419.98
2012,Telangana,Jowar,Kharif,2474.44,25.9,1003.4,59.5,941.69
2004,Madhya Pradesh,Bajra,Kharif,470.58,34.8,983.8,57.9,840.64
2007,Maharashtra,Sunflower,Rabi,4472.35,25.2,1079.8,74.6,889.52
2012,Gujarat,Sunflower,Rabi,4268.45,29.5,775.3,67.1,644.44
2006,Maharashtra,Bajra,Kharif,3090.22,28.8,960.7,65.4,948.89
2012,Rajasthan,Sugarcane,Whole Year,1237.11,33.1,189.2,36.1,50078.37
2008,Punjab,Jowar,Rabi,4179.11,26.9,668.1,56.9,608.44
2003,Punjab,Sugarcane,Whole Year,4310.95,27.2,506.4,67.3,47405.43
2010,Chhattisgarh,Sunflower,Kharif,2051.0,29.8,1712.3,74.9,458.47
2005,West Bengal,Maize,Rabi,1485.72,26.4,1476.4,74.3,1858.81
2005,Punjab,Jowar,Rabi,864.77,23.5,634.6,60.5,606.75
2012,West Bengal,Potato,Rabi,4535.86,28.6,1850.6,82.5,18774.48
2007,Telangana,Cotton,Kharif,4666.21,28.5,981.0,76.8,542.83
2013,Telangana,Cotton,Kharif,3260.98,31.6,1071.4,65.6,434.56
2007,West Bengal,Bajra,Kharif,3813.98,25.0,1758.1,83.4,682.08
2011,Uttar Pradesh,Sugarcane,Whole Year,3494.19,23.9,851.1,72.0,69404.04
2016,Gujarat,Soyabean,Kharif,1742.24,29.5,899.2,44.7,1045.68
2003,Madhya Pradesh,Groundnut,Rabi,711.79,30.4,1162.6,71.4,1216.51
2001,Madhya Pradesh,Cotton,Kharif,1115.02,31.7,1130.2,63.4,370.42
2019,Gujarat,Maize,Rabi,1057.27,30.7,694.1,51.4,1833.48
2021,Maharashtra,Maize,Kharif,944.25,31.9,1083.4,79.4,1900.32
2015,Gujarat,Wheat,Rabi,1493.88,28.8,536.5,55.3,2752.36
2003,Bihar,Mustard,Rabi,2907.22,29.8,1009.8,70.8,1135.72
2002,Madhya Pradesh,Soyabean,Kharif,4673.19,30.7,1045.9,78.0,1099.78
2002,Haryana,Mustard,Rabi,4291.33,20.6,573.1,68.7,1068.83
2016,Bihar,Sugarcane,Whole Year,2401.79,28.0,1085.8,68.9,75174.85
2017,Rajasthan,Wheat,Rabi,600.2,32.2,463.0,38.7,2743.28
2017,Maharashtra,Lentil,Rabi,2373.56,27.9,1319.1,68.2,861.05
2020,Madhya Pradesh,Sugarcane,Whole Year,4867.64,29.5,999.3,56.1,68888.59
2010,Karnataka,Cotton,Kharif,1311.01,30.3,855.4,68.6,488.23
2014,Uttar Pradesh,Soyabean,Kharif,962.29,26.8,953.9,79.1,1026.42
2019,Andhra Pradesh,Mustard,Rabi,3928.33,31.6,1090.5,61.8,1643.32
